page_url,property_type,price,location,locality,baths,area_marla,purpose,bedrooms
https://www.zameen.com/Property/wapda_town_phase_1_wapda_town_phase_1_block_g3_here_is_a_good_opportunity_to_live_in_a_well_built_house-16809698-4316-1.html,House,13000000,Wapda Town,"Wapda Town, Lahore, Punjab",3,5.0,For Sale,3
https://www.zameen.com/Property/d_h_a_dha_phase_6_well_built_apartment_available_in_good_location-16543583-1483-4.html,Flat,45000,DHA Defence,"DHA Defence, Karachi, Sindh",2,4.2,For Rent,2
https://www.zameen.com/Property/johar_town_phase_2_johar_town_phase_2_block_g3_separate_gate_one_kanal_upper_portion_for_rent-17346654-3963-4.html,Upper Portion,50000,Johar Town,"Johar Town, Lahore, Punjab",2,20.0,For Rent,3
https://www.zameen.com/Property/bahria_town_precinct_2_bahria_town_quaid_villas_house_is_available_for_sale_in_bahria_town_quaid_villas-17181856-10011-1.html,House,21000000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",3,8.0,For Sale,3
https://www.zameen.com/Property/lahore_shalimar_link_road_house_5_marla__for_sale-12666610-9437-1.html,House,10000000,Shalimar Link Road,"Shalimar Link Road, Lahore, Punjab",2,5.0,For Sale,2
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_jinnah_avenue_flat_for_sale_abul_qasim_mall_and_residency__block_c__khalid_bin_waleed_tower-17058147-13847-1.html,Flat,18800000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",4,11.4,For Sale,4
https://www.zameen.com/Property/lahore_punjab_coop_housing_society_house_is_available_for_sale-16925117-456-1.html,House,10500000,Punjab Coop Housing Society,"Punjab Coop Housing Society, Lahore, Punjab",0,5.0,For Sale,3
https://www.zameen.com/Property/township_township_sector_c2_brand_new_single_storey_house_is_available_for_sale-17341738-4259-1.html,House,14000000,Township,"Township, Lahore, Punjab",0,10.0,For Sale,2
https://www.zameen.com/Property/malir_cantonment_askari_5_6th_floor_flat_is_available_for_sale_in_g__9_building-15591442-6655-1.html,Flat,40000000,Cantt,"Cantt, Karachi, Sindh",4,13.2,For Sale,4
https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_here_is_a_good_opportunity_to_live_in_a_well_built_apartment-17379397-9914-1.html,Flat,4000000,DHA Defence,"DHA Defence, Islamabad, Islamabad Capital",0,3.6,For Sale,0
https://www.zameen.com/Property/bahria_town_precinct_2_bahria_town_quaid_villas_house_is_available_for_sale-17026706-10011-1.html,House,19900000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",3,8.0,For Sale,3
https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_3rd_floor_apartment_available_for_rent-16828650-1672-4.html,Flat,60000,DHA Defence,"DHA Defence, Karachi, Sindh",3,8.9,For Rent,4
https://www.zameen.com/Property/judicial_colony_judicial_colony_phase_1_facing_park_house_is_available_for_rent-17448422-3992-4.html,House,55000,Judicial Colony,"Judicial Colony, Lahore, Punjab",0,10.0,For Rent,3
https://www.zameen.com/Property/askari_5_askari_5_sector_h_brigadier_house_is_available_for_sale_at_good_location-16516536-12243-1.html,House,68000000,Cantt,"Cantt, Karachi, Sindh",5,17.1,For Sale,5
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_17_1st_floor_flat_is_available_for_sale-16919399-6841-1.html,Flat,3800000,Gulistan-e-Jauhar,"Gulistan-e-Jauhar, Karachi, Sindh",0,3.3,For Sale,2
https://www.zameen.com/Property/dha_11_rahbar_phase_2_dha_11_rahbar_phase_2_block_f_the_best_house_for_living_purpose-16962691-3722-1.html,House,11000000,DHA 11 Rahbar,"DHA 11 Rahbar, Lahore, Punjab",3,5.0,For Sale,3
https://www.zameen.com/Property/federal_b_area_federal_b_area_block_16_sageer_center_flat_for_sale-17214621-6700-1.html,Flat,5500000,Federal B Area,"Federal B Area, Karachi, Sindh",2,3.2,For Sale,2
https://www.zameen.com/Property/rawalpindi_dhoke_syedan_house_is_available_for_sale-17331686-10712-1.html,House,2600000,Dhoke Syedan,"Dhoke Syedan, Rawalpindi, Punjab",0,3.0,For Sale,2
https://www.zameen.com/Property/rawalpindi_gulshan_abad_house_is_available_for_sale-17091779-1058-1.html,House,12500000,Gulshan Abad,"Gulshan Abad, Rawalpindi, Punjab",0,10.0,For Sale,0
https://www.zameen.com/Property/al_rehman_garden_al_rehman_garden_phase_2_great_opportunity_for_you_to_have_the_property_of_your_choice-16689070-4506-1.html,House,15200000,Al Rehman Garden,"Al Rehman Garden, Lahore, Punjab",4,8.0,For Sale,5
https://www.zameen.com/Property/i_11_i_11_1_flat__is_available_for_sale-15062850-9878-1.html,Flat,6500000,I-11,"I-11, Islamabad, Islamabad Capital",2,4.9,For Sale,3
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_rafi_block_full_house_is_available_for_rent-17113279-3071-4.html,House,35000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",0,5.0,For Rent,0
https://www.zameen.com/Property/faisalabad_eden_gardens_here_is_a_good_opportunity_to_live_in_a_well_built_house-16755572-8296-4.html,House,35000,Eden Gardens,"Eden Gardens, Faisalabad, Punjab",4,5.0,For Rent,3
https://www.zameen.com/Property/bahria_town_precinct_2_bahria_town_quaid_villas_quaid_villa_is_available_for_sale-16898274-10011-1.html,House,21300000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",3,8.0,For Sale,3
https://www.zameen.com/Property/lahore_gulshan_e_ravi_double_storey_house_is_available_for_rent-17392356-893-4.html,House,65000,Gulshan-e-Ravi,"Gulshan-e-Ravi, Lahore, Punjab",0,10.0,For Rent,4
https://www.zameen.com/Property/dha_defence_dha_phase_1_double_storey_house_is_available_for_sale-16553555-1442-1.html,House,75000000,DHA Defence,"DHA Defence, Lahore, Punjab",6,40.0,For Sale,6
https://www.zameen.com/Property/i_8_i_8_2_i_8_prime_located_investor_price_house_for_sale-16082952-3442-1.html,House,47000000,I-8,"I-8, Islamabad, Islamabad Capital",6,11.0,For Sale,6
https://www.zameen.com/Property/lahore_al_jannat_housing_society_kahna_3_marla_house_for_urgent_sale-16250784-13659-1.html,House,4000000,Al-Jannat Housing Society - Kahna,"Al-Jannat Housing Society - Kahna, Lahore, Punjab",4,3.0,For Sale,3
https://www.zameen.com/Property/islamabad_g_11_here_is_a_good_opportunity_to_live_in_a_well__built_flat-16940300-168-4.html,Flat,45000,G-11,"G-11, Islamabad, Islamabad Capital",2,3.8,For Rent,2
https://www.zameen.com/Property/islamabad_g_11_beautiful_house_for_sale-15015395-168-1.html,House,26000000,G-11,"G-11, Islamabad, Islamabad Capital",4,7.0,For Sale,4
https://www.zameen.com/Property/g_9_g_9_3_well_built_portion_available_in_good_location-16710954-3386-4.html,Upper Portion,40000,G-9,"G-9, Islamabad, Islamabad Capital",2,10.0,For Rent,2
https://www.zameen.com/Property/faisalabad_sargodha_road_house_available_for_sale_in_ali_town_sargodha_road-17274747-768-1.html,House,4500000,Sargodha Road,"Sargodha Road, Faisalabad, Punjab",0,3.0,For Sale,0
https://www.zameen.com/Property/model_town_model_town_block_s_semi_commercial_single_storey_house_is_available_for_sale-15769834-8576-1.html,House,32500000,Model Town,"Model Town, Lahore, Punjab",0,11.0,For Sale,0
https://www.zameen.com/Property/north_karachi_north_karachi_sector_11a_house_for_rent_at_north_karachi_11_a-14975828-7184-4.html,House,32000,North Karachi,"North Karachi, Karachi, Sindh",3,9.6,For Rent,3
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_15_3_bed_dd_flat_for_sale__unique_classic__gulistan_e_johar_vip_block_15-13557845-6839-1.html,Flat,7500000,Gulistan-e-Jauhar,"Gulistan-e-Jauhar, Karachi, Sindh",3,5.6,For Sale,5
https://www.zameen.com/Property/islamabad_f_8_well_build_house_is_available_at_good_location-17247586-166-4.html,House,880000,F-8,"F-8, Islamabad, Islamabad Capital",0,40.0,For Rent,0
https://www.zameen.com/Property/islamabad_bani_gala_7_marla_ground_portion_is_available_for_rent-15477916-340-4.html,Lower Portion,18000,Bani Gala,"Bani Gala, Islamabad, Islamabad Capital",3,7.0,For Rent,2
https://www.zameen.com/Property/islamabad_f_8_f_8_888_square_yards_triple_story_house__for_sale-16699180-166-1.html,House,210000000,F-8,"F-8, Islamabad, Islamabad Capital",7,36.0,For Sale,7
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_12_3rd_floor_flat_is_available_for_sale_west_open_corner_2_bed_lounge_in_sunhari_apartment-17286626-6836-1.html,Flat,3600000,Gulistan-e-Jauhar,"Gulistan-e-Jauhar, Karachi, Sindh",2,3.3,For Sale,2
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_brand_new_house_available_in_dha_phase_2_islamabad-15792866-339-4.html,Upper Portion,40000,DHA Defence,"DHA Defence, Islamabad, Islamabad Capital",3,20.0,For Rent,3
https://www.zameen.com/Property/lahore_dha_11_rahbar_house_is_available_for_sale-13909858-1410-1.html,House,12500000,DHA 11 Rahbar,"DHA 11 Rahbar, Lahore, Punjab",3,5.0,For Sale,3
https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_12_great_opportunity_for_you_to_have_the_property_of_your_choice-17225785-6873-1.html,Flat,8000000,Gulshan-e-Iqbal Town,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,5.8,For Sale,3
https://www.zameen.com/Property/karachi_bahria_town_karachi_bahria_town_karachi_sport_city_villa_350sq_yard-16922298-8298-1.html,House,14500000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",4,14.0,For Sale,4
https://www.zameen.com/Property/islamabad_h_13_shangrila_comforts_flat_is_available_for_sale-14995577-1039-1.html,Flat,2800000,H-13,"H-13, Islamabad, Islamabad Capital",1,3.1,For Sale,1
https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_2_the_best_apartment_for_living_purpose-17248876-11905-4.html,Flat,45000,DHA Defence,"DHA Defence, Islamabad, Islamabad Capital",0,11.8,For Rent,0
https://www.zameen.com/Property/dha_phase_4_dha_phase_4_block_hh_1_bed_furnished_available_for_rent_in_dha_phase_4-17450769-1596-4.html,Room,23000,DHA Defence,"DHA Defence, Lahore, Punjab",2,2.0,For Rent,1
https://www.zameen.com/Property/rawalpindi_muslim_town_double_storey_house_is_available_for_sale-17066757-1033-1.html,House,2500000,Muslim Town,"Muslim Town, Rawalpindi, Punjab",0,1.0,For Sale,0
https://www.zameen.com/Property/karachi_gulistan_e_jauhar_flat_for_sale_billys_town-12995204-232-1.html,Flat,4500000,Gulistan-e-Jauhar,"Gulistan-e-Jauhar, Karachi, Sindh",2,3.6,For Sale,2
https://www.zameen.com/Property/d_h_a_dha_phase_5_brand_new_house_is_available_for_sale-17192722-1482-1.html,House,140000000,DHA Defence,"DHA Defence, Karachi, Sindh",0,20.0,For Sale,6
https://www.zameen.com/Property/gulberg_gulberg_greens_4th_floor_apartment_for_sale_in_serene_heights_at_3_years_installments-16454425-8312-1.html,Flat,9205000,Gulberg,"Gulberg, Islamabad, Islamabad Capital",2,4.6,For Sale,2
https://www.zameen.com/Property/bahria_town_bahria_enclave_well_built_house_available_in_good_location-17378787-1705-1.html,House,28000000,Bahria Town,"Bahria Town, Islamabad, Islamabad Capital",5,10.0,For Sale,4
https://www.zameen.com/Property/federal_b_area_federal_b_area_block_8_flat_is_available_for_sale-16796422-6692-1.html,Flat,5800000,Federal B Area,"Federal B Area, Karachi, Sindh",0,3.3,For Sale,2
https://www.zameen.com/Property/islamabad_pwd_housing_scheme_portion_is_available_for_rent-16959615-424-4.html,Lower Portion,18000,PWD Housing Scheme,"PWD Housing Scheme, Islamabad, Islamabad Capital",2,5.0,For Rent,2
https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_ali_block_portion_is_available_for_rent-14078815-3070-4.html,Upper Portion,23500,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",0,7.0,For Rent,0
https://www.zameen.com/Property/islamabad_g_10_g_10__charming__three_bed_new_portion_4_rent__-17300691-167-4.html,Upper Portion,55000,G-10,"G-10, Islamabad, Islamabad Capital",2,10.9,For Rent,3
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_m_2nd_floor_flat_available_for_sale-16994642-7221-1.html,Flat,3500000,North Nazimabad,"North Nazimabad, Karachi, Sindh",0,3.3,For Sale,0
https://www.zameen.com/Property/faisalabad_green_view_colony_room_is_available_for_rent-16717227-9140-4.html,Room,12000,Green View Colony,"Green View Colony, Faisalabad, Punjab",5,5.0,For Rent,5
https://www.zameen.com/Property/f_11_f_11_markaz_renovated_new_studio__apartments__investor_price_for_sale-16923804-3286-1.html,Flat,9000000,F-11,"F-11, Islamabad, Islamabad Capital",1,5.6,For Sale,1
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_t_the_best_flat_for_living_purpose-16908311-8943-1.html,Flat,4200000,North Nazimabad,"North Nazimabad, Karachi, Sindh",2,4.2,For Sale,2
https://www.zameen.com/Property/bahria_town_karachi_bahria_apartments_flat_is_available_for_sale-17343461-9030-1.html,Flat,14100000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",3,10.0,For Sale,3
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_block_f_single_storey_house_is_available_for_sale-17297530-3054-1.html,House,5900000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,5.0,For Sale,2
https://www.zameen.com/Property/cantt_tufail_road_15_marla_03_bed_luxury_apartment_in_mall_of_lahore_on_rent_fully_furnished-15807722-3677-4.html,Flat,225000,Cantt,"Cantt, Lahore, Punjab",4,15.0,For Rent,3
https://www.zameen.com/Property/rawalpindi_girja_road_the_best_house_is_available_for_living_purpose-16887844-9205-1.html,House,2200000,Girja Road,"Girja Road, Rawalpindi, Punjab",0,2.5,For Sale,0
https://www.zameen.com/Property/nazimabad_nazimabad_block_3_ground_floor_portion_available_for_sale-17287159-7080-1.html,Lower Portion,12000000,Nazimabad,"Nazimabad, Karachi, Sindh",3,8.6,For Sale,3
https://www.zameen.com/Property/islamabad_e_11_e_11_out_class_location_new_upper_portion_for_rent-14995959-329-4.html,Upper Portion,75000,E-11,"E-11, Islamabad, Islamabad Capital",3,20.0,For Rent,3
https://www.zameen.com/Property/dha_phase_5_dha_phase_5_block_a_brand_new_house_available_for_sale_in_dha_phase_5_block_a-17425893-1598-1.html,House,32500000,DHA Defence,"DHA Defence, Lahore, Punjab",5,11.1,For Sale,4
https://www.zameen.com/Property/lahore_shah_jamal_house_is_available_for_rent-17457063-1491-4.html,House,45000,Shah Jamal,"Shah Jamal, Lahore, Punjab",0,4.0,For Rent,3
https://www.zameen.com/Property/scheme_33_sector_24_a_pcsir_housing_society_2nd_floor_brand_new_portion_is_available_for_sale-15537918-6889-1.html,Upper Portion,8500000,Scheme 33,"Scheme 33, Karachi, Sindh",0,4.8,For Sale,0
https://www.zameen.com/Property/karachi_north_karachi_flat_for_sale_in_north_karachi-9342780-282-1.html,Flat,3850000,North Karachi,"North Karachi, Karachi, Sindh",2,3.8,For Sale,2
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_31_main_boulevard_villa_for_sale_in_precinct_31-17106051-10045-1.html,House,9500000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",3,9.4,For Sale,3
https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_well_built_apartment_available_at_good_location-17030582-1674-1.html,Flat,5000000,DHA Defence,"DHA Defence, Karachi, Sindh",2,2.2,For Sale,2
https://www.zameen.com/Property/islamabad_g_11_g_11_3_new_pha_c_type_falt-17301319-168-1.html,Flat,8500000,G-11,"G-11, Islamabad, Islamabad Capital",3,4.9,For Sale,3
https://www.zameen.com/Property/garden_town_garden_town_tariq_block_lower_portion_is_available_for_rent-17372779-1540-4.html,Lower Portion,30000,Garden Town,"Garden Town, Lahore, Punjab",0,5.0,For Rent,2
https://www.zameen.com/Property/gadap_town_saima_arabian_villas_new_bungalow_house_for_rent_saima_arabian_villas_120_sq_yds-8166651-8856-4.html,House,18000,Gadap Town,"Gadap Town, Karachi, Sindh",2,4.8,For Rent,2
https://www.zameen.com/Property/lahore_park_view_villas_well_built_house_available_in_good_location-17417373-1466-1.html,House,11000000,Park View Villas,"Park View Villas, Lahore, Punjab",3,5.0,For Sale,3
https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_fabulous_designer_house_for_sale-10566201-1448-1.html,House,45000000,DHA Defence,"DHA Defence, Lahore, Punjab",6,20.0,For Sale,5
https://www.zameen.com/Property/lahore_bahria_nasheman_the_best_double_storey_house_for_living_purpose-16911405-4510-4.html,House,35000,Bahria Nasheman,"Bahria Nasheman, Lahore, Punjab",3,5.0,For Rent,3
https://www.zameen.com/Property/allama_iqbal_town_allama_iqbal_town_khyber_block_double_storey_house_is_available_for_sale-16930196-3530-1.html,House,16000000,Allama Iqbal Town,"Allama Iqbal Town, Lahore, Punjab",0,8.0,For Sale,7
https://www.zameen.com/Property/pia_housing_scheme_pia_housing_scheme_block_c_1_kanal_well_maintained_house_is_available_for_sale-17304088-4146-1.html,House,32500000,PIA Housing Scheme,"PIA Housing Scheme, Lahore, Punjab",8,20.0,For Sale,7
https://www.zameen.com/Property/lahore_pak_arab_housing_society_great_opportunity_for_you_to_have_the_property_of_your_choice-17420524-1006-1.html,House,7500000,Pak Arab Housing Society,"Pak Arab Housing Society, Lahore, Punjab",3,3.0,For Sale,3
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_l_1st_floor_portion_available_for_rent-16994606-7220-4.html,Upper Portion,45000,North Nazimabad,"North Nazimabad, Karachi, Sindh",0,16.0,For Rent,0
https://www.zameen.com/Property/faisalabad_others_house_is_available_for_rent_in_naimat_colony-16781770-352-4.html,House,25000,Others,"Others, Faisalabad, Punjab",0,7.5,For Rent,0
https://www.zameen.com/Property/islamabad_g_13_house_is_available_for_sale-17289892-330-1.html,House,22000000,G-13,"G-13, Islamabad, Islamabad Capital",0,8.0,For Sale,0
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_k_2nd_floor_flat_is_available_for_sale-17146070-7219-1.html,Flat,6000000,North Nazimabad,"North Nazimabad, Karachi, Sindh",0,4.3,For Sale,2
https://www.zameen.com/Property/rawalpindi_defence_road_5_marla_2_story_house_available_for_sale_defence_road_adyala_road-17145635-8144-1.html,House,8500000,Defence Road,"Defence Road, Rawalpindi, Punjab",5,5.0,For Sale,4
https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_here_is_a_good_opportunity_to_live_in_a_well_built_house_waliyat_homes_-17056894-1312-4.html,House,27000,Chaklala Scheme,"Chaklala Scheme, Rawalpindi, Punjab",2,10.0,For Rent,2
https://www.zameen.com/Property/high_court_society_phase_2_high_court_phase_2_block_b_single_storey_house_is_available_for_sale-16910561-12452-1.html,House,6000000,Highcourt Society,"Highcourt Society, Lahore, Punjab",0,4.0,For Sale,2
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_10_precinct_10a_200_sq_yd_villa__for_sale-16926422-10018-1.html,House,13000000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",4,8.0,For Sale,3
